id,text
5521,U kojoj godini je engleskim klubovima zabrana ukinuta od strane UEFA?
5522,"Koje novine je više voleo izmišljeni detektiv, Nero Vulf, u odnosu na američke?"
5523,Koje verovanje su drevne kulture smatrale svetim?
5524,Šta je u upotrebi sanskrita uticalo na kinesko-tibetske jezike?
5525,Koja je druga jedinstvena arhitektura počela u Majamiju posle Drugog svetskog rata?
5526,Koje škole je Trubeckoj bio član?
5527,U kojoj zemlji je slovenački glavni jezik?
5528,Šta VDTV-i nije bilo dozvoljeno 1990-ih godina?
5529,U kom sektoru korupcija povećava troškove poslovanja zbog nezakonitih plaćanja?
5530,"Koji je termin za energiju koja se generiše tokom grupnih sastanka, kao što su totemski rituali?"
5531,Šta se dešava sa embrionima deuterostoma tokom deobe ćelija?
5532,Koja vrsta sporta se smatra rvanjem?
5533,Zašto je bilo kritika elitnih klubova?
5534,Koliko godina je imala Jovanka Broz kada se udala za Tita?
5535,Pregledač takođe može da pristupi datotekama gde?
5536,Koji superkontinent se raspao u periodi jure?
5537,Da li posećenost značajno vraća novac Premijer ligi?
5538,Gde je objavljeno „Razmišljanje o Teoriji afektivnih događaja”?
5539,"Ako verujete u idealizam, u šta ne verujete?"
5540,"Koja slovenska reč označava ""strane ljude""?"
5541,Koje je nacionalnosti bio Tin Lizi?
5542,Koja vrsta fudbalske utakmice se pojavljuje u škotskom izdanju Tajmsa?
5543,Koje godine je počeo Prvi svetski rat?
5544,Koja je institucija zadužena za praćenje vulkanske aktivnosti na Galapagoskim ostrvima?
5545,Zašto bi se dodavalo više fermentabilnih šećera pivu tokom postupka vrenja?
5546,Koji je instrument bio prethodnik trube?
5547,Kako se zove supergrupa u koju su molekularna istraživanja svrstala  životinje?
5548,Kojem tipu gramtike je fonologije prvobitno bila deo?
5549,Koje vrste parkova dobijaju posebnu zaštitu od oštećenja ili degradacije?
5550,Kakve prakse neke kulture visoko cene?
5551,Kada je počelo oživljavanje klasičnog učenja?
5552,Šta čini veliku većinu seljaštva u svetu?
5553,Koliko od onoga što zarađuju belci u Sjedinjenim Državama zarađuju crnci?
5554,Gde su fudbalske utakmice postale popularne u Osmanskom carstvu?
5555,Navedite jedno pleme koje su američki starosedeoci osnovali u Americi.
5556,Šta je obilnije u kapitalnim projektima?
5557,Koje nacionalnosti je bio Vilijam Džejmsa?
5558,Koji procenat prihoda dobija Jutjub od oglasa na kanalima partnerskog programa?
5559,Koliko je suglasnika u srpskohrvatskom pismu?
5560,Koje škole nisu dostupne u nekim delovima Nemačke?
5561,Šta je obećano Pejnovim iskrcavanjem?
5562,Šta nestandardni dijalekt obično nema u poređenju sa standardnim dijalektom?
5563,Koji je glavni uzrok koji je 1914. godine izazvao rat?
5564,Kako su poznati doseljenici severne Floride iz teških provincija?
5565,Koje su trenutne podgrupe Slovenaca?
5566,"Gde žive Lemci koji podržavaju ideju ""Karpatsko-rutenske"" nacije?"
5567,Koje su grupe srodnici artropoda?
5568,Na koji je jezik u 18. veku prevedena Vazarisova knjiga?
5569,Koja podgrana antropologije nastoji da razume procese ljudske komunikacije?
5570,Gde se pretežno govori novoštokavsko-ijekavski govor?
5571,Ko je bio izvršni direktor Gugla 2007. godine?
5572,Ko je aktuelni predsednik Premijer lige?
5573,Kod koje grupe ljudi se takođe često nalazi haplogrupa I2a1b1?
5574,Koji festival se održava u Azija Hausu u Londonu?
5575,Kako se osporava odluka Content ID sistema?
5576,Ko je bio vlasnik velike korporacije koja je kupila Tajms 1981.?
5577,S kojom državom je Hitler povezao Nemačku?
5578,U kom regionu su Rusi generalno slični populacijama?
5579,Odakle su nejevrejski doseljenici?
5580,Regionalni italijanski dijalekti često su pod uticajem regionalnih i kojih drugih jezika?
5581,U kojim medicinskim disciplinama postoje posebno snažne primene imunologije?
5582,Šta se kaže da se širi između klubova koji stižu do Premijer lige i onih koji ne uspeju zahvaljujući padobranskim plaćanjima?
5583,Gde je sedište Internet arhive?
5584,Koji klubovi su ispali iz stare Prve divizije na kraju sezone 1991./1992. godine i nisu učestvovali u prvoj sezoni Premijer lige?
5585,U polju imunologije koji aspekti postaju vsve više specijalizovani?
5586,Šta je odgovorno za razlike u površinskim realizacijama prema generativnoj fonologiji?
5587,"Osim povećanog znoja, koja je fiziološka promena povezana sa emocijama?"
5588,"Što se tiče uma, koje su tri teorije koje moderni filozofi pokušavaju da usaglase?"
5589,Zašto su neki kineski građani ispunjavali ulove za socijalnu pomoć?
5590,Kada je SSA otvorila svoj najveći centar samo za video-konferencije?
5591,Kako je takođe poznata video-konferencija?
5592,Šta je TpM?
5593,Koji je primer sanskritske pozajmljenice koja se koristi u jezicima jugoistočne Azije?
5594,Koju uslugu je trebalo da zamnei „Muzički ključ”?
5595,"Koga opslužuju  dajl-ap, DPL, ADPL, kablovski modemi ili IDMU?"
5596,Odakle je Ali Kušći?
5597,Na kom jeziku je napisan Kuran?
5598,Šta je opera bufa?
5599,Ko je odgovoran za ublažavanje i reagovanje na pretnje kritičnoj infrastrukturi Kanade?
5600,Kog pola je većina kompozitora opisana u muzičkim udžbenicima?
5601,Šta nadgledaju ljudi koje svaki klub bira?
5602,Kako se obično zove softver uskladišten u ROM-i?
5603,Prvi deo od uvodnih kurseva imunologije  AAI treba da bude šta?
5604,Čime Jutjub smatra objavljivanje video snimka bez saglasnosti vlasnika autorskih prava?
5605,Koliko zemalja je 2008. godine doprinelo UNFPA-u?
5606,Po čemu  je Mocart bio poznat?
5607,Kakav tip dizajnera je prirodna selekcija?
5608,"Koliko je nagrada, od svih koje je Tito lično dobio, bilo iz Jugoslavije?"
5609,Koji se izraz koristi da označi period od 1750. do 1820. godine?
5610,"Šta je neophodno, pored veština, da bi se posedovala sredstva za izgradnju?"
5611,"Nakon objavljivanja antisemitskih uvodnika 1920. godine, kako je Tajms nazvao Jevreje?"
5612,Kako se naziva period oružanih napada koji su preduzeti u ime hrišćanstva?
5613,Sve do koga veka proza u Osmanskom carstvu nije razvijena na viši nivo?
5614,Ko je rekao da se arhitektura može proširiti izvan svoje funkcije?
5615,Koliko puta je Sultan bio uklonjen smenom u kući Osmana?
5616,Šta je povuklo političke granice zapadne Azije?
5617,O kom ratu je Tajms  prvi put izveštavao koristeći dopisnike?
5618,Evro1080 je bio odeljenje koje bivše kompanije?
5619,Za koju vrstu institucija je Tito ukinuo ograničenja po povratku iz Indije?
5620,Za šta se smatra da je uticalo na odstupanja u epovima?
5621,Kako biljke komuniciraju kako bi upozorile obližnje biljke na opasnost?
5622,Šta se dešava sa zaraženim biljnim ćelijama?
5623,Šta određuje ozbiljnost gladi dok njenu pojavu može izazvati priroda?
5624,Kada je Muhaielat napisan?
5625,Ko je 1931. godine naručio promenu fonta Tajmsa?
5626,Šta strogo naglašava pristup usmeren na partituru?
5627,Kog datom je Berti Mia zamenjen u Arsenalu?
5628,Navedi jednog azijskog arhitektonskog pisca.
5629,Kako je Tajms reagovao na otkrivanje antisemitskih dokumenata kao falsifikata?
5630,Koji popularni stilovi praktikuju improvizaciju i ad libitum ukrašavanje?
5631,Koliko je stanovnika Floride?
5632,Čime je obeležen šesnaesterac?
5633,Kako Florida glasa na predsedničkim izborima?
5634,Koju je bila titula Trubeckoja?
5635,Od koje vrste korupcije se razlikuje institucionalna korupcija?
5636,Iz koje perspektive antropologija razvoja gleda na razvoj?
5637,Šta se smatra glikemijskim indeksom u pivu?
5638,Kako je takođe poznata Oltenija?
5639,Koji aspekt imenovanja stadiona neki navijači ne odobravaju?
5640,Kada je UNFPA prešao pod autoritet Generalne skupštine Ujedinjenih nacija?
5641,Kada su Sloveni naselili Istočne Alpe?
5642,Šta je suprotno od aspirovanog?
5643,Sa kim je Tito potpisao sporazum 28. septembra 1944. godine?
5644,Šta je počelo industrijskom revolucijom?
5645,Šta znači skraćenica IRC?
5646,Iz kog jezika dolazi francuska reč politehnika?
5647,Ko su Kozaci?
5648,"Tokom američkog građanskog rata, koje društvene slojeve je podržavao Tajms?"
5649,Koju je zemlju vodio Dubček?
5650,Koje je značenje reči neuron u grčkom jeziku?
5651,Koje godine je Njuz Internešnl počeo da objavljuje Tajms i u formatu velikih novina i u formatu tabloida?
5652,U kojoj godini je NHK prvi put razvio potrošačku VD televiziju sa odnosom prikaza 5:3?
5653,Koje je novine se prestale da se objavljuju 2007. godine?
5654,Uzbuđenje tokom ratnih igara blokira koji aspekt bola?
5655,Koliki je procenat stanovništva Floride bio Hispoamerikanac u 2010. godini?
5656,Šta bugarski lingvisti smatraju makedonskim jezikom?
5657,Gde su se do kraja 6. veka naselili Sloveni?
5658,Koje zemlje su bile poznate kao „starateljstvo moćnih”?
5659,Razvoj čega je bio povod da se u Osmanskom carstvu prošire poljoprivredne površine?
5660,Kada je izmišljen prvi astrolab sa zupčanicima?
5661,Na kojoj obali Kostarike se govori kreolski engleski iz Limona?
5662,"Etnoistorija može da proučava istoriju kojih vrsta etničkih grupa, koje mogu ili ne mogu da postoje danas?"
5663,Šta je bio stalni problem kod obrazovanja sve dotle dok je samo po sebi bilo  obrazovanje?
5664,Ko je imao vodeću ulogu u oslobođanju Jugoslavije?
5665,Kako se zvalo afričko groblje u Njujorku?
5666,Šta se formiralo na spoljašnjem delu Zemlje nakon što se ohladila?
5667,Ko je bio odgovoran za širenje sveobuhvatnih škola 1965. godine?
5668,Ko je snažno verovao u samoopredeljenje i zbog toga se protivio Staljinu?
5669,Koja rubrika počinje na sredini novina Tajms?
5670,Koliku je štetu Florida nedavno pretrpela od vrtača?
5671,Šta uključuje univerzitetsko obrazovanje?
5672,Bili Džoel i Elton Džon su obojica imali kakvu vrstu obrazovanja?
5673,Koji jezik je sveti jezik hinduizma?
5674,"Na koje se discipline, zajedno sa sociologijom i naukama o ponašanju, oslanjaju naučnici kriminologije?"
5675,Koja su tri glavna enzima koji razlažu hranu?
5676,Koji su mogući načini nesavesnosti operatera?
5677,Koliko dugo obično traje bol?
5678,"U primeru *Slověninъ, množina *Slověne, kako je rekonstruisan slovenski autonim?"
5679,Kada je Samo postao vladar prve poznate slovenske države?
5680,Kada su vremenske oznake Internet arhive korisne za patentne kancelarije?
5681,Ko ili šta je obično kriv za greške?
5682,Koja je bila domaća boja majci Arsenala?
5683,U kom delu se brojač programa može promeniti proračunima?
5684,Šta se dešava kada neko pokuša da poboljša obrazovanje?
5685,Kako se zove inženjerska škola Univerziteta Thamasat?
5686,Koliko dugo u proseku Amerikanci gledaju televiziju dnevno?
5687,"Pored etničke pripadnosti i genetike, koji je još jedan faktor povezan sa razlikama u percepciji bola?"
5688,Ko se takođe zalagao za termin „Afroamerikanac”?
5689,Na šta ukazuju mrštenje lica i zaštitno držanje tela?
5690,Pikolo i tromboni stvaraju iluziju oluje i čega još u Betovenoj Šestoj simfoniji?
5691,Kojim sporazumom je okončan Rusko-turski rat?
5692,Kada je došlo ujedinjenja Italije?
5693,Po kojem imenu je konačno poznat novi stadion Arsenala?
5694,Ko nam govori da su Sklaveni imali močvare i šume za svoje gradove?
5695,Koliko brojeva kreditnih kartica je ukradeno od Houm Dipot-a 2014. godine?
5696,Kroz manipulaciju čega pomoć u hrani takođe može indirektno biti preusmerena od svojih namenjenih primalaca?
5697,Koji termin je bio sinonim za hard rok do kasnih 1960-ih godina?
5698,Kako lekari proučavaju organe imunog sistema pacijenta u hitnim situacijama?
5699,Ko ne izveštava o Jutjubovim finansijskim podacima?
5700,Koja je vrsta instrumenta gamelan?
5701,Čija stopa izumiranja podržava hipotezu o holocenskom izumiranju?
5702,Koje ćelije proizvode antitela?
5703,Ko je tvrdio da fiziološke reakcije nisu dovoljne da bi se objasnile emocionalna iskustva?
5704,U kojoj sekciji  Njujorške filharmonije su žene brojnije od muškaraca?
5705,Šta se smatra trgovinom drogom i pranjem novca?
5706,Koliki deo Brazilskog stanovništva se identifikovao kao crnac u 2000. godini?
5707,Iz kojih sredina su poticali Kozaci?
5708,"Koji su poljoprivrednici generalno manje zavisni od kapitala, biotehnologije i energije?"
5709,Šta je postao dominantan oblik poslovnog organizovanja?
5710,Koje godine je prvi put ime staut upotrebljeno  za opisivanje tamnog piva?
5711,Gde je usidren „Galeb” posle Titove smrti?
5712,Šta je sledilo dobu racionalizma?
5713,Ko je diskutovao o ideji kolektivne svesti?
5714,Koliko nezavisnih izdavača je predstavljao Merlin netvork?
5715,Kojoj epohi je Pulcinella slična?
5716,Koje su tri Vitruvijeva principa za dobro napravljenu zgradu?
5717,Od 1750-ih do početka 1830-ih je epoha Mocarta i kog drugog kompozitora?
5718,Koje je Titovo nekadašnje ime?
5719,U kojoj godini je Sleš napustio Gans en' rouziz?
5720,Koja je komponenta koju imaju sve CPJ-e?
5721,Šta je Netskejp pokrenuo 1998. godine?
5722,Šta koristi video-konferencija koja omogućava komunikaciju u situacijama uživo?
5723,S kim su se Sloveni pomešali u centralnoj Evropi?
5724,Kada su prvi put napravljeni arhitektonski spisi?
5725,Šta je 24 sata Daitona?
5726,Kog benda je Kit Ričards gitarista?
5727,Gde je bilo moguće gledati Svetsko prvenstvo u fudbalu u VDTV-i?
5728,Šta nudi alternativu samo softverskoj bezbednosti računara?
5729,"Kada je reč ""Sloveni"" upotrebljena u nacionalnoj himni Savezne Republike Srbije i Crne Gore?"
5730,Šta još mogu  izazvati adolescentske imunološke promene?
5731,Koja je karakteristika pisanog teksta uticala na upotrebu pisma?
5732,"Ako dođe do pada u rangiranju neke zemlje, koji pokazatelj će biti prisutan?"
5733,"Pošto je zapisana, klasična muzika može dostići visok nivo čega?"
5734,Gde se govori katalonskim algerskim dijalektom?
5735,U kom regionu se proširilo Osmansko carstvo nakon potpisivanja mirovnog sporazuma sa Venecijom?
5736,Kada je osnovana Fudbalska liga?
5737,Drugom sastanku koje organizacije Tito nije prisustvovao?
5738,U kojoj drugoj vrsti škola se takođe uči sanskrit?
5739,Šta je proizašlo iz sličnosti u sistemima?
5740,Iz kojih dela je razvijen šarijat?
5741,Koji deo čoveka je zadužen za obradu jezika?
5742,"Odakle se smatra da potiču životinjske vrste , koje se prepoznaju po tome što nemaju bilateralnu simetriju?"
5743,Sa kojom društvenom klasom se obično povezuje standardni dijalekt ?
5744,Šta se stvara namernim delovanjem i ciljanim razvojem Burse i Istanbula?
5745,Koliko metara od stative se proteže šesnaesterac?
5746,Koja orogeneza je nastala kada se Indija sudarila sa Azijom?
5747,Kojim vlastima su upućivane Titove žalbe o demonstrantima?
5748,Sa koliko kadrova u sekundi oznake 1080i30 ili 1080i60 identifikuju isprepletani format skeniranja?
5749,Gde je bio Brozov radni logor?
5750,Za koliko procenata vrsta se procenjuje da su izumrle?
5751,Ko je poslednji klub koji je osvojio FA kup kao deo duple Lige i Kupa?
5752,Šta predstavlja ENIIRC stvoren u Sjedinjenim Državama?
5753,Kakav je stav zauzeo Tajms koji je 1988. godine doveo do toga da jedan poznati strani dopisnik podnese ostavku?
5754,"Koliko je etničkih Jermena, za koje se veruje, poginulo u genocidu nad Jermenima?"
5755,Ko je eksperimentisao sa stvaranjem pobednika bez potrebe za izvođenjem penala?
5756,Koja su dva instrumenta izmišljena tokom evropske renesanse?
5757,Šta je glavni uzrok gorčine u pivu?
5758,Koji fenomen dovodi do uspeha klasičnih muzičara u popularnoj muzici?
5759,"Ko je napisao „Najveća emisija na Zemlji: Dokazi za evoluciju""?"
5760,Koja vrsta kartice će omogućiti televizoru spremnom za kablovsku da prikazuje VD sadržaj bez prijemnika spolja?
5761,Kako je ranije ime Prijatelja UNFPA?
5762,Koji tip škole predstavlja Gesamšule?
5763,Moderne zabrinutosti o etnicitetu i društvenim pokretima 1970-ih su naveli koju grupu da bude više zainteresovana za identitet?
5764,Racionalizam i empirizam su primeri čega?
5765,Netskejp je želeo da ima konkurentni pregledač koristeći šta?
5766,Koji lider se plašio da prihvatanje američke pomoći znači pristajannje na Zapad?
5767,Koje klase lekova je fentanil primer?
5768,"Šta arhitektura ne bi trebalo da promoviše, prema Rondaninijevoj?"
5769,Koji model podrazumeva pozitivnu povratnu spregu drugog reda?
5770,Koliko je značajnih novinarskih nagrada osvojio strani dopisnik koji je dao ostavku na mesto u Tajmsu?
5771,Kako lični video snimač čuva sadržaj?
5772,Koji antikomunistički nadbiskup je umro 1960. godine?
5773,Šta su Melzak i Kejsi smatrali da može uticati na percepciju intenziteta bola?
5774,Za šta su bramani koristili sanskrit?
5775,Kako je 2011. godine nazvana Florida?
5776,Kada je Konrad Zuze izmislio Z2?
5777,Koju vrstu imena imaju „obojeni”?
5778,Kada su Sjedinjene Države usvojile Zakon o pravima glasa?
5779,Da li je bilo neobično da se novi tim vrati u Fudbalsku ligu nakon prve sezone u Premijer ligi?
5780,Koja zemlja je nekada dozvolila svom caru da nosi samo žutu boju?
5781,Koji fan klub je blisko povezan sa klubom Arsenala?
5782,Šta je termin za cele brojeve?
5783,Koliko novca je svake godine uključeno u podmićivanje u svetu?
5784,U okviru koje teme se proučavaju nadsegmenti?
5785,Koje vrste predmeta se ne nude u Mitelšule?
5786,Gde su pronađena lanena vlakna koja su se mogla koristiti u odeći?
5787,Za koju zemlju je Tito viđen kao ujedinjujući predstavnik?
5788,Koja je bila profesija Pjer Žake-Droz?
5789,Sa kojim drugim romanskim jezikom je italijanski značajno međusobno razumljiv?
5790,Na kojoj poziciji je Totenhem završio u sezoni 2009./2010. godine?
5791,Kako se zove fudbalski klub koji je povezan sa Arsenalom?
5792,Koji tip arhitektonskog stila je posebno poznat po svojim regionalnim razlikama?
5793,"Kada je avion spreman za poletanje, ko preuzima usmeravanje aviona?"
5794,U kom pravcu su kopneni putevi izgubili na značaju?
5795,"Gde su otkrivene metasedementne stene starosti 3,7 milijardi godina?"
5796,Gde živi najveća slovenska manjina?
5797,Koja grupa se smatra delom Poljaka?
5798,Kada je Henri Bebidž pokazao mlin?
5799,Šta Plutčik vidi kao pozitivan ekvivalent gađenja?
5800,S kojim terminom se vizuelna antropologija ponekad koristi?
5801,Šta neki veruju da je razlog male količine arhaičnih stena?
5802,Kog datuma je Arsenal imenovao potpuno strani tim od 16 igrača za utakmicu?
5803,Kada je Madrid osnovao svoje antropološko društvo?
5804,Koji je četvrti i poslednji odeljak želuca kod preživara?
5805,Koja kompanija je predstavila prvi sistem HD za video-konferencije na opštem tržištu?
5806,Koja je partija bila na vlasti kada je Margaret Tačer postala državni sekretar za obrazovanje?
5807,Koju nagradu je dobila Premijer liga 2010. godine?
5808,Na šta mnogi programi provode vreme čekajući?
5809,Zašto konfederacija nije mogla da brani svoje luke?
5810,Koja je švedska reč za politehničku školu?
5811,Koje civilizacije su koristile božanstvo i natprirodno u svojoj arhitekturi?
5812,"Koje instrumente koriste piloti da pronađu pistu i lete pravim pristupom, čak i ako ne mogu da vide zemlju?"
5813,Na konceptima kojeg regiona se zasnivao osmanski ekonomski sistem?
5814,Iz kog mesta je bio bend Blu čir?
5815,Koji je bio prekretnički hard rok album koji su Rolingstonsi snimili 1972. godine?
5816,Koje su tradicionalne boje Arsenala često korišćene za gostujuću sportske opreme?
5817,Neka senzorna vlakna ne mogu da  prave razliku između kog tipa stimulusa?
5818,Šta postaju skrobna zrna nakon  što su osladjena?
5819,Ko je istražio ulogu temperamenta emocionalnih fenotipa na društvenoj povezanosti?
5820,Koju vrstu muzike je elita Osmanskog carstva smatrala važnom?
5821,Ko je nasledio Tomasa Barnsa kao urednika Tajmsa 1841. godine?
5822,Koliko je obično kontrabasista bilo u baroknom orkestru?
5823,Kada je objavljena prva beta verzija Safarija?
5824,U kojim školama učenici imaju najlošije uspehe?
5825,Kako je Prokopij rekao da su nazvani Sklaveni i Anti?
5826,Koja vrsta škole je prevazišla sveobuhvatne škole u Irskoj?
5827,Šta je Evro1080 želeo da pokrene emitovanjem VDTV kanala?
5828,U kom trenutku se ljuska ječma razbija na komadiće?
5829,Čija etnička pripadnost je postala ideološki sukob?
5830,Šta je sa javnim funkcijama kada korupcija urušava vladine kapacitete?
5831,Koji tip klime je bio normalan u periodi ordovicijuma?
5832,Ko drži rekord za najviše golova u Premijer ligi?
5833,Gde je bio glavni fokus panslavizma?
5834,Marker sa kojim su ljudi spremni i žele da se povežu je kakva vrsta granice?
5835,Kako se zove veza između Severne i Južne Amerike?
5836,Zašto je danas termin „srpskohrvatski” kontroverzan?
5837,Ko je popularizovao termin srpskohrvatski?
5838,Šta je Gregorio Maranjon ubrizgavao svojim pacijentima?
5839,Koliko je čitalaca dnevno imao veb-sajt timesonline u aprilu 2009. godine?
5840,Kako se naziva stanje neograničene političke korupcije?
5841,Šta je značajni rani arhitektonski kanonski tip?
5842,Šta je značilo „crni po definiciji”?
5843,"Šta od usluga ili novca može uključivati mito osim traženje, nuđenja i davanje?"
5844,Kako YouTube sada posluje kao kompanija?
5845,U kom vremenskom periodu je Panini pisao svoju gramatiku?
5846,Ko je stvorio pojačivače obrtnog momenta diferencijalnog analizatora?
5847,Od koga drugog perioda je odvojen period Pensilvanije padom nivoa mora u periodi karbona?
5848,Koji dokument iz 1850. godine je formalno je deklarisao nameru da se stvori jedinstven standard?
5849,Kako se zove vodeći članak koji je pomenuo ukidanje jedne od glavnih karakteristika lista Tajms 2005. godine?
5850,Šta su definisali 1920x1080i i 1280x720p?
5851,Kada je Jutjub prvi put zahtevao od korisnika da ima nalog na Guglu da bi mogao da objavi komentar?
5852,Koje vrste zakona se mogu posmatrati kršenjem da je mašina za pretragu prošlih verzija u Evropi?
5853,U kojoj klasi (kom razredu) testiranje učenika određuje njihov prijem u diplomanski program u Pakistanu?
5854,Odakle su poreklom arhaične stene visokog stepena?
5855,Ko je bio značajan sholastički mislilac?
5856,Kako se zvao najveći okean tokom perma?
5857,Koji aspekti zgrade su smatrani delom šireg koncepta funkcije?
5858,Šta se dogodilo sa Skaj-vim sporazumom 2006. godine?
5859,Koliko je strog zakon o oduzimanju prava u Floridi?
5860,Ko još koristi latinično pismo osim rimokatolika?
5861,Koji sistem američke vojske je bio prvi sistem velikih razmera za koordinaciju informacija između nekoliko lokacija?
5862,Ko pruža usluge u oblaku?
5863,Koje vrste ćelija imaju sve životinje?
5864,Kako se zvao dugo očekivan album Gans en' rouziz iz 2008. godine?
5865,Koja osmanska grupa je želela da formira jaču mornaricu početkom 20. veka?
5866,Od kojih nacionalnosti se sastoji južnoslovenska grupa?
5867,Zašto se kineska filozofija počela mešati sa zapadnim konceptima?
5868,Koliko je procenata crnaca bilo na Floridi u ranim 1900-im godinama?
5869,Šta su teoretičari u različitim oblastima počeli da primećuju između životinja i jezika?
5870,Koji termin izbegava razlikovanje između jezika i dijalekta?
5871,Koja je značajna politička zajednica 20. veka obuhvatala većinu Južnih Slovena?
5872,Šta određuje gde preskakač počinje na zaletištu?
5873,Istraživači često koriste granice da bi pomogli da se definiše šta?
5874,Šta se desilo sa tužbom Viakoma 2010. godine?
5875,Za šta se obično smatra zagrevanje FIFA Kupovi konfederacija?
5876,Od koga Jutjub zavisi da se označe neprikladni video snimci?
5877,Ko je opisan kao osnivač romantične epohe?
5878,Šta znači latinska reč animalis?
5879,Šta proučava uticaj jezika na društveni život?
5880,Koja cena je bila određena za televizijska prava Fudbalske lige 1986. godine?
5881,Koja partija dominira Južnom Floridom i Majamijem?
5882,Iz kog jezika dolazi fonologija kao reč?
5883,Sa čime je inteligencija bliže povezana u  53. godini?
5884,Koje su neke od tvrdnji koje se ukazuju na nejednakost u obrazovanju?
5885,Prepoznavanje od strane kog tela može pomoći dijalektu da postane standardizovan?
5886,"Ko je izjavio da je polemika između klasifikacija zasnovanih na policentričenom jeziku i na dvojnim standardima bila „najduža, najozbiljnija i najoštrija rasprava u hrvatskoj kulturi 21. veka”?"
5887,Šta je uspostavljeno da bi se kontrolisali starosedeoci Australije?
5888,Šta verovatno može da uradi neovlašćeni korisnik sa fizičkim pristupom računaru?
5889,Koliko dugo traje postupak fermentacije  u proizvodnji piva?
5890,Koji je pristup korišćen za refersinja na kvalitete istosti u  odnosu na vezu osobe sa drugima?
5891,Kada je otvoren stadion Vembli?
5892,Koje planinsko područje je obrazovano sudarom Indijskog potkontinenta i Azijske ploče?
5893,Kada je bila Mladoturska revolucija?
5894,Kako se zove najpoznatiji privatni  institut za tehnologiju na Tajlandu?
5895,Koji termin se koristi u Belgiji i Holandiji za instituciju kao što je nemački Univerzitet primenjenih nauka?
5896,Kako su se nazivale savezničke sile pre 1917. godine?
5897,Kako biste opisali oblik fudbala?
5898,Koliko procenjenih posetilaca Jutjub ima mesečno od juna 2015. godine?
5899,Koje godine se nazivaju baroknim periodom?
5900,Koji termin se pojavio tek početkom 19. veka?
5901,Ko eventualno kontroliše sopstvene servere elektronske pošte?
5902,Koje godine je osmanska štamparija izdala svoju prvu knjigu?
5903,Kada je aerodrom Haunslou Hit počeo sa redovnim međunarodnim komercijalnim uslugama?
5904,Kada se završila klasična era ?
5905,Koliko nejevrejskih afričkih doseljenika živi u Izraelu?
5906,Komisija je smatrala da povezivanje pregledača sa Vindous računarima šteti čemu?
5907,"1850-ih, Tajms je počeo da trpi zbog porasta konkurencije od strane koje vrste štampe?"
5908,Koji tip antropološke posvećenosti je primećavanje i dokumentovanje genocida?
5909,"Koje oblasti filozofije, zajedno sa filozofijom muzike i umetnosti, proučavaju emocije?"
5910,Koje godine su prvi put osnovane sveobuhvatne škole?
5911,Da li sportisti koriste gimnastičke sprave na međunarodnim AGG takmičenjima?
5912,"Koja zemlja govori dijalekt srodan  švajcarskom nemačkom, osim Švajcarske?"
5913,Šta je ekvivalent univerzitetima za tehnologiju u francuskom govornom području?
5914,Šta je hinduistička arhitektura hramova pokušala da izrazi?
5915,Zašta su mnogi crnci migrirali sa Floride?
5916,Šta je telekomunikacija?
5917,Koja druga mreža je prekinula Skaj-ov monopol na izveštavanje Premijer lige dodeljivanjem televizijskih prava?
5918,"Koja slovenska reč označava ""ljudi koji govore isti jezik""?"
5919,Ko je upotrebio termin antropologija da bi opisao prirodnu istoriju čoveka?
5920,Koja  tri aspekta životne sredine južne Evrope  se mogu koristiti za razlikovanje regiona?
5921,Primer improvizacije u operi je varijacija Beverli Silsa kog dela Hendelovog Đulija Cezarea?
5922,Koja druga organizacija i Globalni integritet su sastavili drugi skup pokazatelja korupcije?
5923,Koliko putnika godišnje opsluži međunarodni aerodrom Mineapolis-Sent Pol?
5924,Koji je vek doneo pojavu tehničkih škola ili tehničkih instituta?
5925,Odakle potiče većina belih imigranta na Floridi?
5926,U kom okruženju su antropolozi do nedavno više istraživali?
5927,Koji sudija je predsedavao slučaj Netbjula protiv Kordijenta?
5928,Šta je početak 18. veka označio za početak u Evropi?
5929,Kada su klubovi Prve divizije napustili Fudbalsku ligu?
5930,U kojoj godini je Premijer liga odlučila da da prava na emitovanje Biskajb-u?
5931,Koje godine je stvoren NHK kolor?
5932,Šta politetrafluoroetilen suzbija?
5933,Šta je Džejms smatrao da stimulacije izazivaju kako bi se proizvela emocionalna iskustva?
5934,Koje godine je osnovana gradska politehnika Hong Konga?
5935,Gde se može snimati na strani terena?
5936,Šta su sudovi naredili za Standard Oil grupu?
5937,Kada je napravljen Feranti Mark 1?
5938,Ko je zvanično postavio VDTV 1993. godine?
5939,Koje godine je Tajms ponovo počeo da štampa vesti na naslovnoj strani umesto malih oglasa?
5940,Kako je sada poznata prva stalna kolonija u Floridi?
5941,"Koju osobinu poseduje dijalekt, zajedno sa sintaksom i gramatikom?"
5942,Ko je bio autor knjige „D Yong Mans Glinings”?
5943,Šta je počelo da se formira u ravnim basenima u Severnoj Americi tokom eocena?
5944,Koji procenat Italijana je govorio standardni italijanski jezik kada je Italija prvi put ujedinjena?
5945,Koje su knjige koristili graditelji kuća?
5946,Kako se u Hamburgu zvala kombinacija Hauptšulablšus sa Realšulablšus i Gesamšule?
5947,Sa kojom školom je spojen Univerzitet Masei?
5948,U kom mesecu je ponovno započelo finansiranje UNFPA od strane SAD?
